,10C1,10C10,10C2,10C3,10C4,10C5,10C6,10C7,10C8,10C9,10CPo,10CPr,10N1,10N10,10N2,10N3,10N4,10N5,10N7,10N8,10N9,10NPo,10NPr,6C1,6C2,6C3,6C4,6C5,6C8,6C9,6CPo,6CPr,6N1,6N10,6N2,6N3,6N4,6N5,6N6,6N7,6N8,6N9,6NPo,6NPr,8C1,8C10,8C2,8C3,8C4,8C5,8C7,8C8,8C9,8CPo,8CPr,8N1,8N10,8N2,8N3,8N4,8N5,8N6,8N7,8N8,8N9,8NPo,8NPr,9C1,9C10,9C2,9C3,9C4,9C5,9C6,9C7,9C8,9C9,9CPo,9CPr,9N1,9N10,9N2,9N3,9N4,9N5,9N6,9N7,9N8,9N9,9NPo,9NPr
6CPo,0.381202711,0.436340908,0.41461009000000004,0.330763042,0.41755257100000004,0.410015715,0.410487984,0.41998437499999997,0.447392537,0.42217133799999995,0.002872097999999999,0.005971480696139241,0.494461811,0.41739605199999996,0.339807337,0.487598053,0.37092373399999995,0.495222858,0.5537013099999999,0.4966831119999999,0.473654986,0.0031019380000000085,0.03253561800000001,0.583386316,0.4348905820000001,0.46481916199999995,0.452141947,0.48971089700000003,0.6174344721414424,0.565211878,0.0,0.022030575000000007,0.338633039,0.4010230596699107,0.498083026,0.437121103,0.42850417,0.462453361,0.38023582,0.408215517,0.419221879,0.38664696000000004,0.0026283110000000034,0.0032749559999999886,0.43900060400000007,0.5240815919999999,0.439587002,0.32420668700000005,0.3929222070000001,0.43599207500000003,0.47811838100000004,0.505997191,0.4184820229999999,0.0025813580000000075,0.004168185000000001,0.415705399,0.372633779,0.466831267,0.45387924300000004,0.47129315499999996,0.433736904,0.446190987,0.4232980209999999,0.36974040499999994,0.374554492,0.006281282999999997,0.026412989000000005,0.31441429500000007,0.464819768,0.447543677,0.47220067600000004,0.36454892,0.364982363,0.32961650900000006,0.42290293500000004,0.323709331,0.42125948100000005,0.002271136999999996,0.035595508000000005,0.386136511,0.321532465,0.42592427499999996,0.34476941299999997,0.295089998,0.275509865,0.318805813,0.445049979,0.300706334,0.3886240550000001,0.0037812455587558852,0.013097411000000005
6CPr,0.37673573,0.43543422099999995,0.412353155,0.329414893,0.414393664,0.40531426400000004,0.40992060299999994,0.420088344,0.43995626200000004,0.41913690299999995,0.024113309000000006,0.02207253190098019,0.487035184,0.4167364870000001,0.33678304000000003,0.48065032799999996,0.369970079,0.492840969,0.550766933,0.488577503,0.465058705,0.02249887299999999,0.027669325000000005,0.578677569,0.431840813,0.45812260299999996,0.44839176599999997,0.486272416,0.6087073685750726,0.555979191,0.022030575000000007,0.0,0.33670063599999994,0.39395697957268994,0.496374965,0.43313421999999996,0.41943651699999995,0.45997943,0.375200219,0.398222434,0.412872386,0.38270838500000004,0.02257493,0.024397496999999997,0.431067917,0.515452421,0.42909332499999997,0.320530542,0.389623676,0.42873031399999995,0.471807926,0.503237334,0.410897768,0.023580702999999998,0.021462346000000007,0.40737626800000004,0.372841868,0.46666601799999996,0.45210493399999996,0.465849934,0.43290792100000003,0.4433745440000001,0.41537372400000006,0.36936134800000003,0.372381729,0.020404100000000005,0.02240246599999999,0.31133010600000005,0.45606761500000004,0.44416436200000003,0.462884753,0.362354997,0.359331224,0.326571444,0.415366668,0.321236726,0.415864482,0.022979934000000007,0.031805835,0.38150746599999996,0.319457988,0.42169237600000004,0.343151942,0.291274527,0.27404634,0.31887314199999994,0.437034764,0.298225959,0.38626055600000003,0.021524548984998497,0.017207192000000003
6N1,0.17690819599999996,0.221309847,0.222211551,0.117427169,0.275074464,0.22980335399999996,0.210479829,0.25454069,0.30134920800000004,0.239267725,0.34049285100000004,0.3369954021734347,0.353789434,0.244476327,0.12061850000000002,0.331853916,0.259471435,0.278625205,0.375111635,0.309680893,0.286522515,0.339880733,0.3282941749999999,0.44208506899999994,0.22189467700000004,0.31160359700000007,0.265866494,0.339393548,0.5432796775625688,0.416599735,0.338633039,0.33670063599999994,0.0,0.27697531226015853,0.337305541,0.23981819199999999,0.233681591,0.297981976,0.186581367,0.272257822,0.19135556399999998,0.177835823,0.339876844,0.341043313,0.283722755,0.369227615,0.218654247,0.121106916,0.201017906,0.27875116000000005,0.28779705,0.342153002,0.20064285599999998,0.34032047499999996,0.340186992,0.23493345599999998,0.163076706,0.291948344,0.259411628,0.25898851199999995,0.21684600100000004,0.227980204,0.226703644,0.157611046,0.166180913,0.337676782,0.330440394,0.16263543200000002,0.283058405,0.254350272,0.32775081300000003,0.213672725,0.225871716,0.184135898,0.249290714,0.132352024,0.21924351599999997,0.3402057040000001,0.326288947,0.200747744,0.18869261799999998,0.260362172,0.163335422,0.180791451,0.18339899800000004,0.29690397199999996,0.24415879799999998,0.167414963,0.189153838,0.3389939182995299,0.34038736
6N10,0.27222777081338423,0.29798609733018966,0.3462779883603893,0.29261271567432523,0.3475460393832648,0.27034388234804857,0.3059151380395304,0.3383735290862847,0.32709473274937295,0.29044212295675725,0.40313655166991075,0.39816181158444985,0.2794298080496639,0.35555366964161733,0.288713934223638,0.378124791478178,0.34150274312531353,0.32508000960248823,0.40222603738798035,0.4100729753867764,0.30595359294832947,0.4013211802355774,0.37988917174515896,0.43932736490217716,0.280972691535467,0.35170952500752484,0.3445782974880104,0.25803136394873083,0.4744385422156194,0.3845397833777466,0.4010230596699107,0.39395697957268994,0.27697531226015853,0.0,0.39144106757740543,0.2687306701020367,0.3017024199801344,0.3487614754601184,0.261670737909702,0.21844004128012443,0.2723694332606602,0.20995924740062205,0.4018779486699107,0.40347111366991073,0.30315268717547916,0.40671784745921546,0.3219074734674426,0.23936638118822115,0.30455706402999905,0.34999285835948635,0.32433005565817197,0.3639128983171466,0.26411570642329685,0.4026086596699108,0.40049895866991075,0.2966875983006923,0.2904146648882312,0.34564699691592254,0.3388449212333701,0.2789456688380656,0.3069577132800241,0.3131958516603792,0.3153928914095515,0.34562004086615833,0.3281430983700211,0.39794661951851107,0.38358372587568984,0.2638692524682452,0.2940898862590549,0.311384567908799,0.3147412290251831,0.27163368333179494,0.2815063547184709,0.27789388393247716,0.24426304188572287,0.29296365304795824,0.3380347080217718,0.4021094666699107,0.3787886801201966,0.22564979750326078,0.2661494802569479,0.29354834022885523,0.2487304006998094,0.24295288500110365,0.2674367627706431,0.29479535426015857,0.3377102644445671,0.2613236152948731,0.27909477712441055,0.39992979996294,0.39583002124520916
6N2,0.307235685,0.219498264,0.30784318199999994,0.3351806,0.18530806099999997,0.269931551,0.245337596,0.20289455299999998,0.313610213,0.229618256,0.499769716,0.4959519134626925,0.453742705,0.224225394,0.311615961,0.265339385,0.31615035,0.318538376,0.206899254,0.33986682599999996,0.334658144,0.49911094399999995,0.48497777799999997,0.4822643039999999,0.30076408600000004,0.221095806,0.298747259,0.36757535100000005,0.5727697264949485,0.42984800199999995,0.498083026,0.496374965,0.337305541,0.39144106757740543,0.0,0.275439897,0.24254969799999998,0.222794661,0.269323666,0.378880639,0.30235783099999997,0.302788542,0.4990212030000001,0.500104986,0.32170628999999995,0.336804144,0.253683734,0.343382683,0.32866962099999997,0.17532473899999998,0.372567145,0.207538217,0.299667313,0.4995061839999999,0.49921092300000003,0.405661967,0.27359481500000005,0.172371793,0.180402093,0.332755491,0.235930496,0.212311687,0.247663001,0.357124477,0.356414348,0.496880597,0.48683592300000006,0.319840463,0.34378741599999996,0.324739593,0.362723798,0.33218657799999995,0.30211166100000003,0.365479459,0.3463877550000001,0.35394929900000005,0.31534131899999995,0.49932477099999995,0.48274398199999996,0.336453709,0.329408609,0.223758399,0.32103799499999996,0.355449272,0.351021151,0.45280604300000005,0.32622645899999997,0.355917036,0.26860293700000004,0.49824685536373636,0.499526313
6N3,0.19361082400000001,0.20727295299999998,0.23494300499999998,0.263103253,0.24582272,0.15378941200000001,0.19184636900000002,0.191408872,0.23491195000000004,0.180044429,0.438897075,0.4354099577293459,0.32177493999999995,0.21891956699999998,0.23438570200000003,0.27359499600000003,0.227696535,0.241973485,0.310760569,0.28948104100000005,0.245836039,0.43836827300000003,0.41898947099999995,0.43629081700000005,0.241300747,0.231741267,0.22315664,0.24823134599999996,0.5178103033861159,0.35727644300000005,0.437121103,0.43313421999999996,0.23981819199999999,0.2687306701020367,0.275439897,0.0,0.176387209,0.22292324400000002,0.193840861,0.23605475199999998,0.193139268,0.179948075,0.438060314,0.439411109,0.26767550500000004,0.327878695,0.201060565,0.24991341,0.208831348,0.23885790399999998,0.288404164,0.28622738400000003,0.196176386,0.438607539,0.43823570399999995,0.315833152,0.205744272,0.235000646,0.20704176600000002,0.22476293199999997,0.189739837,0.19650553199999998,0.18473837399999998,0.25276177999999994,0.24377154900000003,0.435112094,0.422009114,0.22027338800000001,0.253397143,0.254960918,0.263471071,0.244802259,0.248339284,0.26437455600000004,0.217547642,0.263113694,0.21888422999999999,0.43834553400000004,0.42078683299999997,0.24509346599999998,0.23789709200000003,0.218052918,0.21628641399999998,0.243782399,0.282947646,0.359960648,0.261765818,0.268341879,0.20642127,0.43696593828552854,0.43802341999999994
6N4,0.172022183,0.178242544,0.24394944600000001,0.239760636,0.170849235,0.136359065,0.182753774,0.171484007,0.19971713500000002,0.158208848,0.4306165580000001,0.426890547309862,0.337666997,0.188154292,0.232528559,0.20965650100000002,0.22554559799999999,0.28993053599999996,0.272856294,0.238342534,0.233636974,0.4291703079999999,0.412123692,0.445606324,0.22699905399999998,0.18423323600000002,0.24241849899999998,0.276735121,0.5437752172723818,0.387718448,0.42850417,0.41943651699999995,0.233681591,0.3017024199801344,0.24254969799999998,0.176387209,0.0,0.195544433,0.178098968,0.277468897,0.204846633,0.18832157,0.429769069,0.43098902800000005,0.24697105000000003,0.28315656199999995,0.160574316,0.251310743,0.222131459,0.14620071099999998,0.289743865,0.23900016899999998,0.189458291,0.43006932400000003,0.42831526899999994,0.303733203,0.209644961,0.21932931099999997,0.16664888699999997,0.233049785,0.173613752,0.168290793,0.145051541,0.257646999,0.257935734,0.42623954900000005,0.414770553,0.216895123,0.22905444600000002,0.23847822300000002,0.25757463599999997,0.25386208600000004,0.24005132499999998,0.260763433,0.229571219,0.253147761,0.20044619900000002,0.42960886500000006,0.40802104,0.260374699,0.25381464499999995,0.21655201699999999,0.24065524899999996,0.23545632600000002,0.279288335,0.36328612299999996,0.217375659,0.27442138800000004,0.197304371,0.42798521996039607,0.42039074100000007
6N5,0.25776173,0.195722593,0.28322172700000003,0.271529665,0.216057092,0.19840771000000001,0.228688759,0.20018943,0.265135096,0.153398327,0.464465161,0.45946311513482696,0.3814123,0.21825608700000002,0.284784594,0.256419614,0.24449021700000004,0.309693267,0.306415753,0.310816275,0.280363507,0.46396829500000003,0.447770419,0.48462097699999995,0.266419273,0.190615853,0.24647144799999998,0.29459126,0.5596943945030509,0.414657385,0.462453361,0.45997943,0.297981976,0.3487614754601184,0.222794661,0.22292324400000002,0.195544433,0.0,0.219052203,0.29863891600000003,0.283994012,0.249862077,0.46359122799999997,0.4650527849999999,0.288010515,0.35430026700000006,0.233515555,0.28926272199999997,0.28623899799999997,0.191912368,0.35498674399999997,0.255236534,0.25859786,0.46402909700000006,0.463832648,0.363723912,0.24960067400000002,0.218008808,0.148310154,0.302270532,0.226970503,0.192300522,0.18784036599999998,0.30814037,0.33347641899999997,0.461246786,0.450427178,0.253749156,0.29176323299999996,0.284817378,0.304374333,0.300312419,0.28348514,0.29719690400000004,0.27422398800000003,0.276984124,0.279543058,0.46385628399999995,0.44654049500000004,0.301509034,0.289568218,0.21004963999999998,0.296065134,0.297292185,0.31719914400000004,0.413663644,0.31536884600000004,0.313410749,0.22904203000000004,0.4626474066861686,0.463826682
6N6,0.116636149,0.16976381399999999,0.189663874,0.17562719,0.24177329300000006,0.148551243,0.15194582999999998,0.171008461,0.218151367,0.16020401,0.38189553600000004,0.378191820679736,0.359110277,0.221934824,0.161953301,0.261288485,0.23259658199999994,0.26109048199999996,0.33042989,0.285812688,0.25626563599999996,0.38047477799999996,0.365288328,0.44821024400000004,0.19958412,0.19107598399999998,0.250187819,0.29394196100000003,0.5428640768096429,0.401011306,0.38023582,0.375200219,0.186581367,0.261670737909702,0.269323666,0.193840861,0.178098968,0.219052203,0.0,0.266374007,0.155707961,0.14376965,0.38099355100000004,0.38220856000000003,0.261803298,0.348996846,0.168437848,0.172249421,0.21752471099999998,0.19353670899999997,0.301286287,0.29189447300000004,0.129939775,0.381692206,0.38036361500000004,0.258406833,0.145452715,0.22007913299999998,0.18890728899999998,0.22691206299999997,0.191597776,0.186351455,0.144420053,0.20473870100000002,0.23472539,0.378475689,0.366443321,0.17418010299999998,0.25116909400000004,0.241843799,0.27646196,0.187344236,0.204707749,0.224172443,0.22275789099999999,0.201943081,0.165994219,0.381300961,0.36187403399999996,0.20021842699999998,0.21076875499999997,0.19828495299999999,0.19868969299999997,0.19858300399999998,0.21145904500000004,0.308070283,0.24501333300000003,0.20954941,0.115512015,0.37954441010741075,0.375840801
6N7,0.279817434,0.28924913900000004,0.342356343,0.27920753499999995,0.326054648,0.24776398,0.288673297,0.321554848,0.316031844,0.28215847299999997,0.41007386900000004,0.40613783306081214,0.2925182,0.340488001,0.266921256,0.352199586,0.27582889699999996,0.332127159,0.40333685099999994,0.38470570700000006,0.304971289,0.409387409,0.39175090700000004,0.448091409,0.28999944499999997,0.322848567,0.27217495799999997,0.256922026,0.5065223788189457,0.387360277,0.408215517,0.398222434,0.272257822,0.21844004128012443,0.378880639,0.23605475199999998,0.277468897,0.29863891600000003,0.266374007,0.0,0.265274802,0.210803291,0.408772274,0.4106170029999999,0.288231247,0.390718191,0.311488259,0.24238402799999997,0.3037878,0.329051326,0.318108216,0.35740700000000003,0.27272120599999994,0.40979720699999994,0.409076132,0.282967358,0.300295694,0.340337076,0.310613374,0.300717628,0.296754729,0.2886219,0.29487925,0.324822206,0.320557989,0.406652934,0.39395691799999993,0.241896276,0.304686051,0.307085582,0.302763319,0.268496001,0.27051296199999997,0.269044926,0.243435832,0.273852468,0.34431533400000003,0.409629182,0.39140708899999993,0.257861856,0.24042475800000002,0.272446994,0.248065294,0.22478768500000001,0.272575076,0.28035728800000004,0.323954222,0.267005525,0.280934124,0.40799030783108314,0.4070825740000001
6N8,0.15425807800000002,0.199488633,0.168330933,0.24312178499999998,0.286203412,0.19492593,0.155979059,0.20860313,0.261733478,0.201614527,0.420896633,0.4181370715365073,0.348170388,0.233536117,0.192575182,0.28760221599999997,0.27470018099999993,0.225823769,0.327946761,0.312670403,0.264240393,0.420530953,0.40842687699999997,0.44234368299999993,0.180155065,0.24301853100000004,0.225815412,0.30821254600000003,0.5361220160251075,0.397686779,0.419221879,0.412872386,0.19135556399999998,0.2723694332606602,0.30235783099999997,0.193139268,0.204846633,0.283994012,0.155707961,0.265274802,0.0,0.18089662299999998,0.41988999000000005,0.42141712699999995,0.282614477,0.350470929,0.178588193,0.217740012,0.24786431799999997,0.256326046,0.264731622,0.303268716,0.159994258,0.42069510100000007,0.4205621,0.270014612,0.17159653599999997,0.23571947200000004,0.229548468,0.22976978399999998,0.170873455,0.191614038,0.20630475599999998,0.260478514,0.262382633,0.41836946399999997,0.410368798,0.23400508,0.291920631,0.228043824,0.329810275,0.254860867,0.24092968399999998,0.282966796,0.246541266,0.252817226,0.217374768,0.42064986000000004,0.40641887899999996,0.24720183,0.23393697,0.219064136,0.21231256599999998,0.247667009,0.25660927,0.34525549599999994,0.220063234,0.23666889299999996,0.163687674,0.4196149462933294,0.418789706
6N9,0.165248879,0.1969217,0.225655792,0.177841694,0.246950911,0.16622151899999998,0.185351736,0.22319450300000002,0.24217800100000003,0.186326918,0.38835593600000007,0.38445272413762754,0.314263999,0.24397623999999998,0.18536339300000002,0.285343937,0.25003048,0.253718618,0.32895896599999996,0.29524709400000004,0.256079028,0.3878101500000001,0.370041116,0.41759657,0.21057032,0.25611932,0.235686885,0.23685358899999998,0.523170593279784,0.377946248,0.38664696000000004,0.38270838500000004,0.177835823,0.20995924740062205,0.302788542,0.179948075,0.18832157,0.249862077,0.14376965,0.210803291,0.18089662299999998,0.0,0.387524977,0.38897407799999995,0.264765038,0.329240686,0.202059216,0.170860689,0.205587885,0.23670034099999998,0.274252461,0.295365423,0.152709937,0.38785828600000005,0.387134447,0.24631688100000002,0.15738065299999998,0.25349683700000003,0.22483323300000002,0.224515731,0.20348172599999997,0.198335177,0.18592183699999998,0.21244563900000002,0.224755134,0.384066739,0.3722276010000001,0.181484269,0.23829672000000002,0.24824783699999997,0.266981362,0.19726649000000002,0.21993459899999998,0.211243549,0.21289385300000002,0.20603920700000003,0.20010013299999996,0.38771972099999996,0.3668398300000001,0.181142455,0.213614289,0.234699181,0.19447871700000002,0.179756994,0.21902352900000002,0.280768263,0.24080934899999998,0.21464943800000003,0.158403735,0.386128832509251,0.385867359
6NPo,0.382156932,0.437693065,0.4158380929999999,0.330547797,0.419155262,0.411372578,0.411612595,0.421074166,0.44827447200000003,0.423412401,0.0027970570000000064,0.005954096727145421,0.495347026,0.418242695,0.34067198600000004,0.48852332,0.37219006500000007,0.496384271,0.555364671,0.497841077,0.47448555500000006,0.0031885869999999953,0.03251369700000001,0.584609023,0.436607055,0.46606422100000006,0.45384828200000005,0.49140899600000004,0.617923382140142,0.565981255,0.0026283110000000034,0.02257493,0.339876844,0.4018779486699107,0.4990212030000001,0.438060314,0.429769069,0.46359122799999997,0.38099355100000004,0.408772274,0.41988999000000005,0.387524977,0.0,0.0031402629999999947,0.44004518300000006,0.525385845,0.44036907900000005,0.325659112,0.394367958,0.43689581,0.47904481000000004,0.507329562,0.419827398,0.0023284390000000155,0.0032621839999999944,0.41650479199999996,0.37339019399999995,0.46818225999999996,0.45539317,0.472462378,0.435418329,0.447553384,0.42446565599999997,0.370687058,0.37620539100000006,0.006563339999999989,0.026417213999999998,0.31522839199999997,0.466191415,0.4487487379999999,0.47313725500000003,0.366012217,0.365865638,0.330974402,0.423848358,0.324954248,0.422300652,0.002450214000000004,0.03625276899999999,0.38767013800000005,0.32258634599999997,0.42667229000000007,0.34603372200000004,0.29640201899999996,0.276508998,0.320085736,0.44629308,0.301734725,0.38984280000000004,0.003878485270827082,0.012755189999999998
6NPr,0.38303404900000004,0.43861175,0.41688559,0.33133306199999996,0.420170009,0.412525103,0.412400542,0.422163115,0.449710563,0.42472030200000005,0.0013152539999999875,0.007531603555911183,0.496578189,0.419528904,0.342431205,0.48958023900000003,0.37306394,0.497715076,0.556294914,0.49894780800000005,0.475885792,0.0037418900000000003,0.033926012000000005,0.5862397939999999,0.43786353,0.467263914,0.45500989900000005,0.492646609,0.6197044497737321,0.567631534,0.0032749559999999886,0.024397496999999997,0.341043313,0.40347111366991073,0.500104986,0.439411109,0.43098902800000005,0.4650527849999999,0.38220856000000003,0.4106170029999999,0.42141712699999995,0.38897407799999995,0.0031402629999999947,0.0,0.44131671,0.526572836,0.4420082679999999,0.326713127,0.3951483130000001,0.438042999,0.48065089499999997,0.5085318010000001,0.420754127,0.0014380059999999975,0.004556094999999991,0.417772457,0.37474163899999996,0.469190081,0.45637178899999997,0.47356098700000004,0.43631196599999994,0.44867112099999995,0.425688221,0.37182129099999994,0.377302444,0.007836342999999985,0.028304936999999995,0.316755411,0.467124258,0.450068835,0.474491338,0.36696402,0.366924259,0.33223556499999995,0.425522533,0.32618731300000003,0.42315993099999993,0.0018600189999999905,0.03758873999999999,0.38884369099999994,0.323853279,0.42777537899999996,0.34691414899999995,0.2973447659999999,0.277397165,0.320999567,0.44725223500000005,0.303035956,0.39094205100000007,0.0049380391709170895,0.014788680999999994
8C1,0.25953594700000004,0.26584517399999996,0.331135296,0.304968566,0.267567073,0.27078519100000004,0.27490305400000004,0.278005473,0.262173045,0.25932712199999997,0.44097086,0.4370542847341468,0.317663797,0.299698734,0.315352731,0.274580651,0.266929676,0.301632032,0.306461702,0.317297406,0.22584382600000003,0.43941783799999995,0.423280812,0.404698206,0.23248486000000002,0.25872535,0.277551419,0.273118091,0.4755016287920376,0.33425683400000006,0.43900060400000007,0.431067917,0.283722755,0.30315268717547916,0.32170628999999995,0.26767550500000004,0.24697105000000003,0.288010515,0.261803298,0.288231247,0.282614477,0.264765038,0.44004518300000006,0.44131671,0.0,0.29290589,0.25254063,0.299098027,0.278187807,0.261406643,0.29897164899999995,0.256117439,0.224706613,0.440726308,0.439219583,0.31816311900000005,0.279290817,0.258910771,0.25777944500000005,0.274431623,0.27057458,0.230438343,0.27861260099999996,0.32419723899999997,0.311468554,0.4368458150000001,0.4262729390000001,0.261736529,0.229890186,0.253715459,0.26856171400000006,0.28323293,0.28921962300000004,0.280820629,0.222159185,0.29690146900000003,0.29157805299999995,0.44024999900000006,0.42002127199999995,0.277463707,0.316486449,0.21651534500000003,0.282658397,0.301510968,0.318894373,0.40764021100000003,0.24878603900000001,0.326236502,0.268182987,0.4382889051045104,0.43323175500000005
8C10,0.357134195,0.338544272,0.359437116,0.38550576999999997,0.31160156099999997,0.34466628299999996,0.328323386,0.34685255099999995,0.319957021,0.341088874,0.5262500560000001,0.5225513945645129,0.40758247699999994,0.284946538,0.381504881,0.317965763,0.34828181199999997,0.34481824400000005,0.316970604,0.25242413799999996,0.289781818,0.5247681099999999,0.509015172,0.458419738,0.31736823399999997,0.324787808,0.32190704299999995,0.34356956299999997,0.5471252344141242,0.361114498,0.5240815919999999,0.515452421,0.369227615,0.40671784745921546,0.336804144,0.327878695,0.28315656199999995,0.35430026700000006,0.348996846,0.390718191,0.350470929,0.329240686,0.525385845,0.526572836,0.29290589,0.0,0.274220062,0.40167485700000005,0.349817819,0.30996283699999994,0.333683831,0.29860933700000003,0.31299368299999997,0.525828094,0.524100075,0.30707244899999997,0.324179119,0.298446309,0.32408250299999997,0.33628018499999995,0.283770252,0.30758616299999997,0.33481345900000004,0.400528989,0.382344712,0.522113043,0.5105783429999999,0.36602514899999994,0.295177052,0.334490191,0.255363712,0.37054429,0.338443751,0.372223627,0.325040473,0.398754319,0.308740919,0.525361567,0.5047453359999999,0.347328005,0.389158597,0.354518941,0.359711157,0.401602216,0.407066821,0.49863617699999996,0.27317086700000004,0.417785876,0.34501822099999996,0.5236939362674268,0.5166608930000001
8C2,0.20546483100000001,0.182638056,0.1902108,0.238798936,0.236817455,0.190419939,0.14333451199999997,0.188075659,0.211866481,0.179673556,0.44157670400000004,0.43752643870094016,0.35866873499999996,0.191284866,0.20876648499999997,0.230976975,0.250031762,0.24895443,0.307422652,0.22203135800000004,0.23428468800000002,0.439819866,0.42357641199999996,0.4502002239999999,0.197872006,0.21336034799999998,0.222213411,0.310109421,0.5569391137963389,0.38645464799999996,0.439587002,0.42909332499999997,0.218654247,0.3219074734674426,0.253683734,0.201060565,0.160574316,0.233515555,0.168437848,0.311488259,0.178588193,0.202059216,0.44036907900000005,0.4420082679999999,0.25254063,0.274220062,0.0,0.230998125,0.242962787,0.178000963,0.27855099299999997,0.281006047,0.163280719,0.44108442000000003,0.4388176650000001,0.259857831,0.164570009,0.20989276499999998,0.18165258099999998,0.23688961899999997,0.141720634,0.17305588900000002,0.162435405,0.260027761,0.263407516,0.43746389300000005,0.426200849,0.232041159,0.22403189,0.251725615,0.244160168,0.255963666,0.223475235,0.273538619,0.256591479,0.242242553,0.16655620100000001,0.440563301,0.418698948,0.256870219,0.256386195,0.226361349,0.236198069,0.27455806,0.266328061,0.389730841,0.200810117,0.25724487799999995,0.157970903,0.43875459498969893,0.431582417
8C3,0.207744222,0.22433101100000002,0.247756389,0.11989788700000001,0.289759742,0.23423743999999996,0.218378719,0.258820778,0.286750936,0.236088909,0.326097839,0.32276125760892177,0.339494568,0.286818201,0.12080790799999999,0.32380788200000005,0.283296613,0.300158909,0.39894475100000004,0.345291079,0.305399431,0.325092905,0.312208221,0.44710737500000003,0.22957086300000001,0.30759542100000004,0.27317637,0.318151328,0.5286482781477443,0.415097987,0.32420668700000005,0.320530542,0.121106916,0.23936638118822115,0.343382683,0.24991341,0.251310743,0.28926272199999997,0.172249421,0.24238402799999997,0.217740012,0.170860689,0.325659112,0.326713127,0.299098027,0.40167485700000005,0.230998125,0.0,0.23244176599999997,0.26968390400000003,0.308330236,0.348345236,0.19854693,0.325977153,0.32574148999999997,0.22866261,0.19374531800000003,0.302244222,0.263109198,0.27508201600000004,0.22873623100000004,0.23888727199999998,0.22046817200000002,0.19533998000000002,0.21144075899999998,0.32325662400000005,0.314624448,0.15182647,0.296861725,0.289319342,0.307462377,0.18628189699999997,0.21800798799999999,0.201955822,0.23798809799999998,0.12188411399999999,0.25116547,0.32574009600000003,0.309387427,0.18516696800000002,0.15857855599999998,0.251819118,0.164623238,0.144160171,0.146846122,0.23331115600000002,0.289940556,0.13046071300000003,0.18223306999999997,0.3246385730470047,0.324903896
8C4,0.191262598,0.204596315,0.228713071,0.24010554699999997,0.240056534,0.212186402,0.263990921,0.22317814399999997,0.28537706,0.252046637,0.394868745,0.3916990089607921,0.375922748,0.233716661,0.22439291000000003,0.30264652200000003,0.229017031,0.29192537100000004,0.359920087,0.302579923,0.299371641,0.393747305,0.38151945700000006,0.468317473,0.25597259899999997,0.31023575699999995,0.281638556,0.307954626,0.5683735348941682,0.448054861,0.3929222070000001,0.389623676,0.201017906,0.30455706402999905,0.32866962099999997,0.208831348,0.222131459,0.28623899799999997,0.21752471099999998,0.3037878,0.24786431799999997,0.205587885,0.394367958,0.3951483130000001,0.278187807,0.349817819,0.242962787,0.23244176599999997,0.0,0.27768306800000003,0.32536406800000006,0.30079132,0.19542837000000002,0.394630761,0.393818702,0.30069223,0.223493012,0.27141448999999995,0.24738998800000003,0.258756102,0.19984300300000005,0.22121579200000002,0.200176478,0.168717808,0.15239417900000002,0.39179778000000004,0.383332412,0.219834356,0.258055015,0.274993512,0.295181299,0.23392814899999997,0.266572842,0.21866113200000004,0.260943474,0.22152809999999998,0.21166262800000002,0.394127184,0.37833117299999997,0.22894555,0.27119871799999995,0.24866017599999996,0.202076358,0.24682398700000002,0.274357966,0.36922199599999994,0.278727766,0.239415343,0.218787814,0.3928356947051705,0.3935574120000001
8C5,0.22958217600000003,0.170026305,0.264755869,0.252491471,0.140692928,0.193752422,0.19287526500000002,0.151577144,0.21414772799999998,0.17408858300000002,0.437606323,0.43434714693318666,0.38056973399999994,0.203965687,0.25540721200000005,0.23565376600000001,0.261642493,0.31808364899999997,0.243489617,0.255627061,0.265623573,0.43565862899999996,0.428993743,0.481542709,0.24551494699999998,0.17599803299999997,0.282427482,0.31886830999999993,0.5726371772784835,0.418949315,0.43599207500000003,0.42873031399999995,0.27875116000000005,0.34999285835948635,0.17532473899999998,0.23885790399999998,0.14620071099999998,0.191912368,0.19353670899999997,0.329051326,0.256326046,0.23670034099999998,0.43689581,0.438042999,0.261406643,0.30996283699999994,0.178000963,0.26968390400000003,0.27768306800000003,0.0,0.329453494,0.211877204,0.211523744,0.4373242329999999,0.43585062799999996,0.31834942,0.232978986,0.192308634,0.14279964,0.282584544,0.20595861099999999,0.172385636,0.166918674,0.285505338,0.304433039,0.43432875800000004,0.43055393399999997,0.24278441800000003,0.268608711,0.29733867999999997,0.28455038499999996,0.273648049,0.268906874,0.307284318,0.275219452,0.28264874800000006,0.21540662000000002,0.43683644800000004,0.419679591,0.290814358,0.27898661599999997,0.206671714,0.287148132,0.27306426100000003,0.281760738,0.382210594,0.260524696,0.30699682500000003,0.22021820999999997,0.43542979914381447,0.428621778
